PlantId,PlantName,Capacity_kW,FiscalId,FiscalYear,BsYear,BsMonth,MonthName,Period,Generation_kWh,Metered_kWh,Revenue_NPR,Royalty_NPR,Rate_NPR_kWh,CapacityFactor,IsAnnualFiling,Revenue_USD,Rate_USD_kWh,FX
69,Dwari Khola SHP,3750,9,073/74,2073,2,Jestha,2073/02,213224.82,213224.82,9635676.0,20469.58,4.8,0.07789034520547945,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,3,Asar,2073/03,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,4,Shrawan,2073/04,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,5,Bhadra,2073/05,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,6,Aswin,2073/06,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,7,Kartik,2073/07,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,8,Mangsir,2073/08,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,9,Poush,2073/09,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,10,Magh,2073/10,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,11,Falgun,2073/11,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,9,073/74,2073,12,Chaitra,2073/12,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,1,Baisakh,2074/01,124750.0,121194.63,0.0,11634.68,4.8,0.04557077625570776,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,2,Jestha,2074/02,157950.0,153448.43,0.0,15160.7,4.94,0.0576986301369863,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,3,Asar,2074/03,306470.0,297735.61,0.0,28582.62,4.8,0.11195251141552512,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,4,Shrawan,2074/04,300300.0,291741.45,0.0,28007.18,4.8,0.1096986301369863,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,5,Bhadra,2074/05,434230.0,421854.45,0.0,40498.02,4.8,0.1586228310502283,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,6,Aswin,2074/06,389800.0,378690.7,0.0,36354.3,4.8,0.14239269406392693,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,7,Kartik,2074/07,378550.0,367761.33,0.0,35305.08,4.8,0.13828310502283106,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,8,Mangsir,2074/08,411710.0,399976.27,0.0,38397.72,4.8,0.15039634703196347,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,9,Poush,2074/09,281330.0,273312.1,0.0,45916.44,8.4,0.1027689497716895,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,10,Magh,2074/10,174920.0,169934.78,0.0,28549.04,8.4,0.06389771689497717,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,11,Falgun,2074/11,179510.0,174393.97,0.0,29298.18,8.4,0.06557442922374429,False,,,
69,Dwari Khola SHP,3750,10,074/75,2074,12,Chaitra,2074/12,173400.0,168458.1,0.0,28300.96,8.4,0.06334246575342466,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,1,Baisakh,2075/01,385580.0,374590.97,0.0,37009.58,4.94,0.1408511415525114,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,2,Jestha,2075/02,143870.0,139769.71,0.0,14228.56,5.09,0.05255525114155251,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,3,Asar,2075/03,506140.0,491715.01,0.0,48581.44,4.94,0.18489132420091325,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,4,Shrawan,2075/04,1529200.0,1485617.8,0.0,146779.04,4.94,0.5586118721461187,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,5,Bhadra,2075/05,1565480.0,1520863.82,0.0,150261.34,4.94,0.5718648401826484,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,6,Aswin,2075/06,1452310.0,1410919.17,0.0,139398.79,4.94,0.530524200913242,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,7,Kartik,2075/07,711210.0,690940.52,0.0,68264.92,4.94,0.2598027397260274,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,8,Mangsir,2075/08,436970.0,424516.36,0.0,41942.22,4.94,0.15962374429223744,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,9,Poush,2075/09,301350.0,292761.53,0.0,50647.74,8.65,0.11008219178082192,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,10,Magh,2075/10,266070.0,258487.01,0.0,44718.26,8.65,0.09719452054794521,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,11,Falgun,2075/11,433640.0,421281.26,0.0,72881.66,8.65,0.15840730593607305,False,,,
69,Dwari Khola SHP,3750,11,075/76,2075,12,Chaitra,2075/12,299980.0,291430.57,0.0,50415.33,8.65,0.10958173515981735,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,3,Asar,2076/03,569820.0,553580.13,11722548.2,234731.76,5.09,0.20815342465753425,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,4,Shrawan,2076/04,1646720.0,1599788.48,8141195.36,163197.16,5.09,0.6015415525114155,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,5,Bhadra,2076/05,1192360.0,1158377.74,5895170.7,117922.85,5.09,0.43556529680365297,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,6,Aswin,2076/06,1160120.0,1127056.58,5736285.99,114734.36,5.09,0.42378812785388126,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,7,Kartik,2076/07,1146150.0,1113484.73,5667421.25,113352.75,5.09,0.4186849315068493,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,8,Mangsir,2076/08,420790.0,408797.49,2075103.35,41545.27,5.09,0.15371324200913242,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,9,Poush,2076/09,380350.0,369510.03,3287343.22,65772.78,8.9,0.1389406392694064,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,10,Magh,2076/10,389037.18,377949.62,3461026.86,69248.62,8.65,0.14211403835616437,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,11,Falgun,2076/11,431258.57,418967.7,3836689.27,76764.03,8.65,0.15753737716894978,False,,,
69,Dwari Khola SHP,3750,12,076/77,2076,12,Chaitra,2076/12,527381.83,512351.45,4692953.18,93870.73,8.65,0.19265089680365297,False,,,
69,Dwari Khola SHP,3750,12,076/77,2077,1,Baisakh,2077/01,574762.92,558382.18,2924733.28,58510.87,4.94,0.2099590575342466,False,,,
69,Dwari Khola SHP,3750,12,076/77,2077,2,Jestha,2077/02,724642.28,703989.98,3803953.44,76111.38,5.09,0.2647095086757991,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,3,Asar,2077/03,1137086.85,1137086.85,5946180.37,118939.28,5.23,0.41537419178082197,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,4,Shrawan,2077/04,1454732.52,1454732.52,7607035.01,152165.02,5.23,0.5314091397260274,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,5,Bhadra,2077/05,1152930.89,1152930.89,5716935.96,114389.75,5.23,0.42116196894977165,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,6,Aswin,2077/06,1491692.5,1491692.5,7800275.98,156031.04,5.23,0.544910502283105,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,7,Kartik,2077/07,864732.41,864732.41,3921648.98,78441.62,5.23,0.31588398538812784,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,8,Mangsir,2077/08,486606.33,486606.33,1142331.83,22858.73,5.23,0.17775573698630137,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,9,Poush,2077/09,295047.28,295047.28,0.0,16.2,9.16,0.1077798283105023,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,10,Magh,2077/10,245773.96,245773.96,0.0,7.56,9.16,0.08978044200913242,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,11,Falgun,2077/11,178451.55,178451.55,0.0,14.4,9.16,0.0651877808219178,False,,,
69,Dwari Khola SHP,3750,14,077/78,2077,12,Chaitra,2077/12,127254.4,127254.4,0.0,24.07,9.16,0.046485625570776255,False,,,
69,Dwari Khola SHP,3750,14,077/78,2078,1,Baisakh,2078/01,307205.57,307205.57,1100615.56,32053.42,5.23,0.11222121278538813,False,,,
69,Dwari Khola SHP,3750,14,077/78,2078,2,Jestha,2078/02,822206.29,822206.29,4421922.53,88469.4,5.38,0.3003493296803653,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,3,Asar,2078/03,1437043.82,1437043.82,7924531.19,154625.92,5.38,0.5249475141552512,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,4,Shrawan,2078/04,1436783.99,1436783.99,9052035.26,154597.96,5.38,0.524852599086758,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,5,Bhadra,2078/05,1300050.91,1300050.91,7216808.87,139885.48,5.38,0.4749044420091324,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,6,Aswin,2078/06,0.0,0.0,,55.23,,0.0,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,7,Kartik,2078/07,548551.72,548551.72,2988583.39,58968.94,5.38,0.20038418995433788,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,8,Mangsir,2078/08,755030.98,755030.98,4117650.89,81241.33,5.38,0.27581040365296805,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,9,Poush,2078/09,468493.29,468493.29,4454823.47,88170.44,9.41,0.17113910136986302,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,10,Magh,2078/10,251723.97,251723.97,2381347.28,47374.45,9.41,0.09195396164383561,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,11,Falgun,2078/11,247729.99,247729.99,2350543.47,46622.79,9.41,0.09049497351598174,False,,,
69,Dwari Khola SHP,3750,15,078/79,2078,12,Chaitra,2078/12,193378.09,193378.09,1833208.21,36393.76,9.41,0.07064039817351599,False,,,
69,Dwari Khola SHP,3750,15,078/79,2079,1,Baisakh,2079/01,208291.79,208291.79,1118681.28,22412.2,,0.07608832511415525,False,,,
69,Dwari Khola SHP,3750,15,078/79,2079,2,Jestha,2079/02,373347.13,373347.13,2058928.91,41217.52,5.52,0.13638251324200915,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,3,Asar,2079/03,1081185.62,1081185.62,5962872.91,119362.9,5.52,0.39495365114155256,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,4,Shrawan,2079/04,1612343.12,1612343.12,8898596.63,178002.68,5.52,0.5889837881278539,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,5,Bhadra,2079/05,446311.4,446311.4,2463146.53,49272.78,5.52,0.16303612785388127,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,6,Aswin,2079/06,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,7,Kartik,2079/07,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,8,Mangsir,2079/08,449353.4,449353.4,2479397.71,49608.62,5.52,0.1641473607305936,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,9,Poush,2079/09,345424.49,345424.49,3331212.77,66736.01,9.66,0.1261824621004566,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,10,Magh,2079/10,245128.21,245128.21,2367668.55,47358.77,9.66,0.08954455159817351,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,11,Falgun,2079/11,175787.57,175787.57,1697918.91,33962.16,9.66,0.06421463744292237,False,,,
69,Dwari Khola SHP,3750,16,079/80,2079,12,Chaitra,2079/12,225544.51,225544.51,2177967.99,43575.2,9.66,0.08239068858447489,False,,,
69,Dwari Khola SHP,3750,16,079/80,2080,1,Baisakh,2080/01,270573.28,270573.28,1492268.5,29871.29,5.52,0.09883955433789955,False,,,
69,Dwari Khola SHP,3750,16,079/80,2080,2,Jestha,2080/02,294615.04,294615.04,1622929.37,32525.5,5.52,0.10762193242009131,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,3,Asar,2080/03,336986.77,336986.77,1857898.99,37203.34,5.52,0.12310018995433791,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,4,Shrawan,2080/04,733061.36,733061.36,4045100.39,80929.97,5.52,0.2677849716894977,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,5,Bhadra,2080/05,2023852.66,2023852.66,11170324.34,223433.33,5.52,0.739306907762557,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,6,Aswin,2080/06,1893911.7,1893911.7,10452263.45,209087.85,5.52,0.6918398904109588,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,7,Kartik,2080/07,1005940.63,1005940.63,5552036.3,111055.85,5.52,0.36746689680365296,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,8,Mangsir,2080/08,516457.15,516457.15,2849919.48,57016.87,5.52,0.18866014611872148,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,9,Poush,2080/09,315440.02,315440.02,3046745.57,60943.01,9.66,0.11522923105022832,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,10,Magh,2080/10,227693.11,227693.11,2199035.49,43990.31,9.66,0.08317556529680364,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,11,Falgun,2080/11,224190.11,224190.11,2164347.27,43313.53,9.66,0.0818959305936073,False,,,
69,Dwari Khola SHP,3750,17,080/81,2080,12,Chaitra,2080/12,157847.96,157847.96,1523655.04,30496.23,9.66,0.05766135525114155,False,,,
69,Dwari Khola SHP,3750,17,080/81,2081,1,Baisakh,2081/01,98857.35,98857.35,543238.0,10913.85,5.52,0.03611227397260274,False,,,
69,Dwari Khola SHP,3750,17,080/81,2081,2,Jestha,2081/02,81930.8,81930.8,450199.45,9045.16,5.52,0.029929059360730596,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,3,Asar,2081/03,1076917.54,1076917.54,5933086.36,118891.7,5.52,0.39339453515981737,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,4,Shrawan,2081/04,1745299.93,1745299.93,9633299.6,192681.11,5.52,0.6375524858447489,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,5,Bhadra,2081/05,1165204.56,1165204.56,6430842.8,128638.58,5.52,0.425645501369863,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,6,Aswin,2081/06,1916685.08,1916685.08,10579939.66,211602.03,5.52,0.7001589333333333,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,7,Kartik,2081/07,956044.44,956044.44,5276789.33,105547.31,5.52,0.34923997808219176,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,8,Mangsir,2081/08,467235.53,467235.53,2578384.14,51582.8,5.52,0.17067964566210048,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,9,Poush,2081/09,956044.44,956044.44,2762340.2,55266.24,5.52,0.34923997808219176,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,10,Magh,2081/10,220646.27,220646.27,2130866.96,42628.86,9.66,0.08060137716894977,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,11,Falgun,2081/11,208075.75,208075.75,2009876.79,40200.24,9.66,0.07600940639269406,False,,,
69,Dwari Khola SHP,3750,18,081/82,2081,12,Chaitra,2081/12,176208.1,176208.1,1701930.21,34043.4,9.66,0.06436825570776256,False,,,
69,Dwari Khola SHP,3750,18,081/82,2082,1,Baisakh,2082/01,188338.54,188338.54,1038535.25,20792.58,5.52,0.06879946666666667,False,,,
69,Dwari Khola SHP,3750,18,081/82,2082,2,Jestha,2082/02,288739.5,288739.5,1593159.25,31876.84,5.52,0.10547561643835617,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,3,Asar,2082/03,1385022.67,1385022.67,7643421.85,152906.5,5.52,0.5059443543378995,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,4,Shrawan,2082/04,1865091.17,1865091.17,10293683.26,205906.07,5.52,0.6813118429223745,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,5,Bhadra,2082/05,1716561.3,1716561.3,9473616.64,189508.37,5.52,0.6270543561643835,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,6,Aswin,2082/06,1871758.07,1871758.07,10330841.8,206642.09,5.52,0.6837472401826484,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,7,Kartik,2082/07,919961.42,919961.42,5077100.27,101563.74,5.52,0.33605896621004566,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,8,Mangsir,2082/08,470948.73,470948.73,2599141.59,51992.71,5.52,0.17203606575342464,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,9,Poush,2082/09,310052.49,310052.49,2993926.74,59902.14,9.66,0.11326118356164383,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,10,Magh,2082/10,231035.32,231035.32,2231245.76,44636.02,9.66,0.08439646392694064,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,11,Falgun,2082/11,168888.61,168888.61,1630185.01,32629.28,9.66,0.06169446940639269,False,,,
69,Dwari Khola SHP,3750,19,082/83,2082,12,Chaitra,2082/12,475844.44,475844.44,4596052.48,91933.15,9.66,0.17382445296803653,False,,,
69,Dwari Khola SHP,3750,19,082/83,2083,1,Baisakh,2083/01,711021.02,711021.02,3922415.34,78496.72,5.52,0.2597337059360731,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,1,Baisakh,2066/01,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,2,Jestha,2066/02,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,3,Asar,2066/03,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,4,Shrawan,2066/04,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,5,Bhadra,2066/05,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,6,Aswin,2066/06,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,7,Kartik,2066/07,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,8,Mangsir,2066/08,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,9,Poush,2066/09,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,10,Magh,2066/10,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,11,Falgun,2066/11,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,1,066/67,2066,12,Chaitra,2066/12,118765.0,117093.33,633474.93,63347.49,5.41,0.14953288678485094,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,1,Baisakh,2067/01,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,2,Jestha,2067/02,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,3,Asar,2067/03,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,4,Shrawan,2067/04,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,5,Bhadra,2067/05,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,6,Aswin,2067/06,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,7,Kartik,2067/07,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,8,Mangsir,2067/08,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,9,Poush,2067/09,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,10,Magh,2067/10,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,11,Falgun,2067/11,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,2,067/68,2067,12,Chaitra,2067/12,159457.5,157335.83,0.0,85118.68,5.41,0.20076740028203063,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,1,Baisakh,2068/01,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,2,Jestha,2068/02,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,3,Asar,2068/03,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,4,Shrawan,2068/04,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,5,Bhadra,2068/05,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,6,Aswin,2068/06,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,7,Kartik,2068/07,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,8,Mangsir,2068/08,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,9,Poush,2068/09,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,10,Magh,2068/10,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,11,Falgun,2068/11,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,3,068/69,2068,12,Chaitra,2068/12,156017.5,153949.17,0.0,83286.5,5.41,0.19643621575342465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,1,Baisakh,2069/01,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,2,Jestha,2069/02,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,3,Asar,2069/03,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,4,Shrawan,2069/04,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,5,Bhadra,2069/05,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,6,Aswin,2069/06,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,7,Kartik,2069/07,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,8,Mangsir,2069/08,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,9,Poush,2069/09,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,10,Magh,2069/10,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,11,Falgun,2069/11,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,5,069/70,2069,12,Chaitra,2069/12,173496.67,172441.67,0.0,93290.94,5.41,0.21844363164786465,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,1,Baisakh,2070/01,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,2,Jestha,2070/02,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,3,Asar,2070/03,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,4,Shrawan,2070/04,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,5,Bhadra,2070/05,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,6,Aswin,2070/06,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,7,Kartik,2070/07,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,8,Mangsir,2070/08,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,9,Poush,2070/09,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,10,Magh,2070/10,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,11,Falgun,2070/11,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,6,070/71,2070,12,Chaitra,2070/12,170845.0,169491.67,0.0,91694.99,5.41,0.2151050060435133,False,,,
29,Fewa (Pokhara)  HP,1088,7,071/72,2071,1,Baisakh,2071/01,192561.66,190830.83,0.0,103239.48,5.41,0.24244769842868655,False,,,
29,Fewa (Pokhara)  HP,1088,7,071/72,2071,2,Jestha,2071/02,192561.66,190830.83,0.0,103239.48,5.41,0.24244769842868655,False,,,
29,Fewa (Pokhara)  HP,1088,7,071/72,2071,3,Asar,2071/03,192561.66,190830.83,0.0,103239.48,5.41,0.24244769842868655,False,,,
29,Fewa (Pokhara)  HP,1088,7,071/72,2071,4,Shrawan,2071/04,192561.66,190830.83,0.0,103239.48,5.41,0.24244769842868655,False,,,
