RowKey,Ticker,Year,Quarter,DataSource,PaidUpCapital,Premium,Reserves,LtLiabilities,TotalFunds,FixedAssets,Depreciation,NetFixedAssets,NonCoreAssets,Investments,WorkInProgress,Cash,Receivables,AdvancesPrepaymentsLoansDeposits,Inventory,TotalCurrentAssets,StLiabilities,DeferredLiabilities,TotalStLiabilities,ApplicationOfFunds,EnergySales,CostOfProduction,GrossProfit,DividendIncome,ForexGainLoss,OtherIncome,AdminExpenses,OperatingProfit,InterestIncomeExpense,Provisions,ProfitBeforeTax,Taxes,Bonus,ProfitAfterTax,EpsAnnualized,BookValuePerShare,Statement,OrdinaryShares,Statement_IncomeStatement,Depreciation_IncomeStatement,EPS,CurrentRatio,NetWorthPerShare,PERatio,Mps,Multiplier,Dividend,BonusD,Cash_IncomeStatement,AdditionalInfo,TotalRevenue,GrowthOverPriorPeriod,GrossProfitMargin,NetIncome,NetIncomeMargin,ReturnOnAsset,ReturnOnEquity,ReportedPeAnnualized,DividendPerShare,QuarterEndPrice
PMHPL|2025/26|1|Published,PMHPL,2025/26,1,Published,1100000.0,0.0,-213292.802,1139622.785,2026329.983,0.0,0.0,2473934.885,0.0,0.0,0.0,7831.284,90091.216,4200.422,27556.547,129679.469,577284.37,0.0,577284.37,2026329.984,118568.108,19608.679,98959.429,0.0,0.0,377.214,4461.267,94875.376,-28616.722,0.0,36718.051,35.048,0.0,36683.003,13.339273818181818,80.60974527272727,BalanceSheet,11000.0,IncomeStatement,29540.603,13.339,0.225,80.61,23.24,310.0,,,,,,118568.108,-0.03565212,0.8346209673852603,36683.003,0.30938338832226286,-0.0304101611395054,-0.07079293191624092,23.23964589267678,,310.0
PMHPL|2024/25|4|Published,PMHPL,2024/25,4,Published,1100000.0,0.0,-251006.419,1197045.427,2046039.008,0.0,0.0,2502240.005,0.0,0.0,0.0,4070.995,114722.917,9045.152,29328.716,157167.78,613368.776,0.0,613368.776,2046039.008,293128.244,45202.718,247925.526,0.0,0.0,-55013.32,7654.001,185258.205,-135608.567,0.0,-68561.139,0.0,0.0,-68561.139,-6.232830818181818,77.18123463636364,BalanceSheet,11000.0,IncomeStatement,118210.777,-6.233,0.256,77.181,-65.243,406.66,,,,,,293128.244,-0.19295437,0.8457920076783867,-68561.139,-0.23389468740514816,-0.031792261730642334,-0.074777018259702,-65.2448320614977,,406.66
PMHPL|2024/25|3|Published,PMHPL,2024/25,3,Published,1100000.0,0.0,-178130.397,1226950.047,2148819.65,0.0,0.0,2532454.653,0.0,0.0,0.0,2127.396,87862.289,40612.663,28308.357,158910.705,542545.707,0.0,542545.707,2148819.651,236541.491,36270.752,200270.739,0.0,0.0,1131.641,6657.319,194745.061,-102434.05,0.0,4314.883,0.0,0.0,4314.883,0.5230161212121212,83.80632754545455,BalanceSheet,11000.0,IncomeStatement,87996.128,0.523,0.293,83.806,554.283,289.89,,,,,,236541.491,-0.02731604,0.8466621993179201,4314.883,0.018241548160360586,-0.006128382190902055,-0.014411024022936056,554.2658978238808,,289.89
PMHPL|2024/25|2|Published,PMHPL,2024/25,2,Published,1100000.0,0.0,-154057.092,1226950.047,2172892.955,0.0,0.0,2561773.701,0.0,0.0,0.0,8229.533,69179.812,11680.193,28308.357,117397.895,506278.64,0.0,506278.64,2172892.956,189924.166,26659.835,163264.331,0.0,0.0,754.427,4807.795,159210.963,-72100.949,0.0,28445.929,57.74,0.0,28388.189,5.161488909090909,85.99480981818182,,,,58664.085,,,,,,,,,,,,,,,,,,,,278.0
PMHPL|2024/25|1|Published,PMHPL,2024/25,1,Published,1100000.0,0.0,-149919.714,1256315.982,2206396.268,0.0,0.0,2587355.763,0.0,0.0,0.0,926.739,69666.744,8425.067,25487.472,104506.022,485465.517,0.0,485465.517,2206396.268,122951.593,19898.203,103053.39,0.0,0.0,377.214,2663.906,100766.698,-38802.637,0.0,32632.018,37.706,0.0,32594.312,11.852477090909092,86.37093509090909,,,,29332.043,,,,,,,,,,,,,,,,,,,,286.8
PMHPL|2023/24|4|Published,PMHPL,2023/24,4,Published,1100000.0,0.0,-182514.027,1291043.324,2208529.297,0.0,0.0,2616687.805,0.0,0.0,0.0,2478.399,61138.048,11604.781,24670.139,99891.367,508049.875,0.0,508049.875,2208529.297,362180.634,43015.745,319164.889,0.0,0.0,1508.854,9625.225,311048.518,-189838.994,0.0,3743.498,144.35,74.87,3524.278,0.32038890909090906,83.40781572727273,,,,117466.026,,,,,,,,,,,,,,,,,,,,236.2
PMHPL|2023/24|3|Published,PMHPL,2023/24,3,Published,1100000.0,0.0,-164737.399,1311214.006,2246476.607,0.0,0.0,2643110.285,0.0,0.0,0.0,4430.007,29938.329,10719.027,25721.17,70808.533,467442.212,0.0,467442.212,2246476.606,292064.706,35189.247,256875.459,0.0,0.0,1131.641,6432.853,251574.247,-145728.445,0.0,21583.816,282.91,0.0,21300.906,2.581928,85.02387281818181,,,,84261.986,,,,,,,,,,,,,,,,,,,,235.0
PMHPL|2023/24|2|Published,PMHPL,2023/24,2,Published,1100000.0,0.0,-131683.16,1339191.904,2307508.744,0.0,0.0,2670954.156,0.0,0.0,0.0,15753.542,45167.612,6080.188,25628.899,92630.241,456075.654,0.0,456075.654,2307508.743,244138.219,27692.155,216446.064,0.0,0.0,754.427,4590.903,212609.588,-101891.18,0.0,54543.751,188.607,0.0,54355.144,9.882753454545455,88.02880363636363,,,,56174.657,,,,,,,,,,,,,,,,,,,,260.0
PMHPL|2023/24|1|Published,PMHPL,2023/24,1,Published,1100000.0,0.0,-121375.157,1382982.106,2361606.949,0.0,0.0,2697595.118,0.0,0.0,0.0,8600.05,107362.87,10491.123,25628.899,152082.942,488071.111,0.0,488071.111,2361606.949,163543.489,5741.144,157802.345,0.0,0.0,377.214,11208.411,146971.148,-53060.198,0.0,64705.022,94.303,0.0,64610.719,23.494806909090908,88.96589481818182,,,,29205.928,,,,,,,,,,,,,,,,,,,,164.9
PMHPL|2022/23|4|Published,PMHPL,2022/23,4,Published,1100000.0,0.0,-186296.964,1421941.978,2335645.014,0.0,0.0,2725766.51,0.0,0.0,0.0,3001.907,67002.813,11333.145,26277.48,107615.345,497736.842,0.0,497736.842,2335645.013,374650.969,11046.369,363604.6,0.0,0.0,1508.854,43844.064,321269.39,-216363.793,0.0,-12168.914,377.214,0.0,-12546.128,-1.140557090909091,83.06391236363636,,,,117074.511,,,,,,,,,,,,,,,,,,,,204.0
PMHPL|2022/23|4|Audited,PMHPL,2022/23,4,Audited,1100000.0,0.0,-186038.304,1443636.287,2357597.983,0.0,0.0,2726801.045,0.0,0.0,0.0,3001.907,66678.319,10376.157,25418.165,105474.548,472357.454,2320.158,474677.612,2357597.981,373889.824,44200.846,329688.978,0.0,0.0,1508.854,8880.809,322317.023,-217494.532,0.0,-12369.024,377.214,0.0,-12746.238,-1.158748909090909,83.08742690909091,BalanceSheet,11000.0,Income Statement,117191.515,-1.158748909,0.222202491,83.08742691,-176.0519457,204.0,1.0,,,,,373889.824,-0.00530051,0.8817810938871661,-12746.238,-0.03409089304340093,-0.005273017824364026,-0.013853018995877462,,,204.0
PMHPL|2022/23|3|Published,PMHPL,2022/23,3,Published,1100000.0,0.0,-162237.071,1427329.891,2365092.82,0.0,0.0,2746672.576,0.0,0.0,0.0,6553.361,32154.743,11778.069,23455.782,73941.955,455521.71,0.0,455521.71,2365092.821,298625.724,8773.214,289852.51,0.0,0.0,1131.641,34693.607,256290.544,-156687.986,0.0,11796.675,282.91,0.0,11513.765,1.3956078787878785,85.25117536363636,,,,87805.883,,,,,,,,,,,,,,,,,,,,242.0
PMHPL|2022/23|2|Published,PMHPL,2022/23,2,Published,1100000.0,0.0,-122146.881,1454110.855,2431963.974,0.0,0.0,2775743.858,0.0,0.0,0.0,5939.124,50129.249,6500.979,23412.318,85981.67,429761.553,0.0,429761.553,2431963.975,247363.995,7569.72,239794.275,0.0,0.0,754.427,25843.492,214705.21,-104375.392,0.0,51792.563,188.607,0.0,51603.956,9.382537454545455,88.89573809090909,,,,58537.255,,,,,,,,,,,,,,,,,,,,260.1
PMHPL|2022/23|1|Published,PMHPL,2022/23,1,Published,1100000.0,0.0,-190455.433,1490801.208,2400345.775,0.0,0.0,2814455.905,0.0,0.0,0.0,3943.497,111549.64,6419.149,23133.958,145046.244,559156.374,0.0,559156.374,2400345.775,159702.059,5615.401,154086.658,0.0,0.0,377.214,19031.127,135432.745,-49498.025,0.0,56776.448,1649.317,0.0,55127.131,20.046229454545454,82.68586972727273,,,,29158.272,,,,,,,,,,,,,,,,,,,,176.0
PMHPL|2021/22|4|Published,PMHPL,2021/22,4,Published,1100000.0,0.0,-236632.217,1527463.217,2390831.0,0.0,0.0,2841596.552,0.0,0.0,0.0,3150.171,105387.186,14625.203,22850.289,146012.849,596778.401,0.0,596778.401,2390831.0,383908.731,13237.337,370671.394,0.0,0.0,-58250.816,45732.6,266687.978,-175912.813,0.0,-26359.51,11217.037,0.0,-37576.547,-3.416049727272727,78.48798027272728,,,,117134.675,,,,,,,,,,,,,,,,,,,,221.0
PMHPL|2021/22|4|Audited,PMHPL,2021/22,4,Audited,1100000.0,0.0,-173750.836,1550666.38,2476915.544,0.0,0.0,2832742.847,0.0,0.0,0.0,3150.171,101532.867,12605.406,22251.861,139540.305,492990.731,2376.876,495367.607,2476915.545,375882.193,51374.835,324507.358,0.0,0.0,-64430.177,8861.817,251215.364,-181592.767,0.0,-47451.914,377.214,0.0,-47829.128,-4.348102545454545,84.20446945454546,BalanceSheet,11000.0,Income Statement,117074.511,-4.348102545,0.281690411,84.20446945,-50.82676816,221.0,1.0,,,,,375882.193,0.08150139,0.8633219770535924,-47829.128,-0.12724499561488936,-0.018737915698393025,-0.05235255949565301,,,221.0
PMHPL|2021/22|3|Published,PMHPL,2021/22,3,Published,1100000.0,0.0,-153557.888,1544952.334,2491394.446,0.0,0.0,2994854.981,0.0,0.0,0.0,7201.953,72600.988,17605.183,25715.4,123123.524,626584.06,0.0,626584.06,2491394.445,299826.649,9171.925,290654.724,0.0,0.0,1131.641,35376.037,256410.328,-116186.589,0.0,52748.923,7251.138,0.0,45497.785,5.5148830303030305,86.04019199999999,,,,87474.816,,,,,,,,,,,,,,,,,,,,282.0
PMHPL|2021/22|2|Published,PMHPL,2021/22,2,Published,1100000.0,0.0,-121543.389,1572365.567,2550822.178,0.0,0.0,3024013.252,0.0,0.0,0.0,4746.985,84019.794,13330.952,25822.754,127920.485,601111.561,0.0,601111.561,2550822.176,244494.3,7793.075,236701.225,0.0,0.0,754.427,22921.032,214534.62,-74307.339,0.0,81910.737,5219.488,0.0,76691.249,13.943863454545454,88.950601,,,,58316.544,,,,,,,,,,,,,,,,,,,,393.0
PMHPL|2021/22|1|Published,PMHPL,2021/22,1,Published,1100000.0,0.0,-7763.058,1572367.755,2664604.697,0.0,0.0,3198962.884,0.0,0.0,0.0,1894.911,104107.317,8301.396,25100.876,139404.5,644601.771,0.0,644601.771,2693765.613,157161.678,6950.55,150211.128,0.0,0.0,377.214,10585.34,140003.002,-43834.932,0.0,67007.152,3247.82,0.0,63759.332,23.185211636363636,99.29426745454546,,,,29160.918,,,,,,,,,,,,,,,,,,,,297.8
PMHPL|2020/21|4|Published,PMHPL,2020/21,4,Published,1100000.0,0.0,-199115.648,1629334.322,2530218.674,0.0,0.0,3081340.993,0.0,0.0,0.0,1607.734,76894.12,9648.704,21569.704,109720.262,660842.587,0.0,660842.587,2530218.668,345846.763,9097.882,336748.881,0.0,0.0,2205.087,33423.075,305530.893,-178028.166,0.0,10853.038,10508.599,212.805,131.634,0.011966727272727271,81.89857745454545,,,,116649.689,,,,,,,,,,,,,,,,,,,,302.0
PMHPL|2020/21|4|Audited,PMHPL,2020/21,4,Audited,1100000.0,0.0,-199055.672,1727203.975,2628148.303,0.0,0.0,2936583.58,0.0,0.0,145635.732,1606.306,78256.103,9362.491,21706.845,110931.745,564735.559,267.198,565002.757,2628148.3,347555.905,9492.576,338063.329,0.0,0.0,2205.085,36601.652,303666.762,-173653.648,0.0,13359.51,13167.9,0.0,191.61,0.017419090909090912,81.90402981818181,BalanceSheet,11000.0,Income Statement,116653.604,0.017419091,0.196338414,81.90402982,17337.3,302.0,,,,,,347555.905,-0.05994416,0.9726876284838262,191.61,0.0005513069904538091,7.202298986014955e-05,0.00021269946623423615,,,302.0
PMHPL|2020/21|3|Published,PMHPL,2020/21,3,Published,1100000.0,0.0,-211456.419,1651108.852,2539652.433,0.0,0.0,2963297.213,0.0,0.0,0.0,949.239,87325.018,40327.073,19268.247,147869.577,571514.357,0.0,571514.357,2539652.433,266230.237,8182.879,258047.358,0.0,0.0,1827.873,46312.416,213562.815,-130276.267,0.0,-4205.848,8003.289,0.0,-12209.137,-1.479895393939394,80.77668918181818,,,,87492.396,,,,,,,,,,,,,,,,,,,,193.0
PMHPL|2020/21|2|Published,PMHPL,2020/21,2,Published,1100000.0,0.0,-226994.507,1678891.347,2551896.84,0.0,0.0,2992443.045,0.0,0.0,0.0,12797.98,35324.222,22444.478,19268.247,89834.927,530381.132,0.0,530381.132,2551896.84,170352.714,7067.409,163285.305,0.0,0.0,754.428,33648.325,130391.408,-95113.21,0.0,-23043.638,5219.488,0.0,-28263.126,-5.138750181818182,79.36413572727272,,,,58321.836,,,,,,,,,,,,,,,,,,,,135.0
PMHPL|2020/21|1|Published,PMHPL,2020/21,1,Published,1100000.0,0.0,-154519.389,1678890.442,2624371.053,0.0,0.0,3021603.963,0.0,0.0,0.0,563.018,79898.548,5418.993,20343.26,106223.819,503456.729,0.0,503456.729,2624371.053,135028.493,5812.472,129216.021,0.0,0.0,377.214,12949.752,116643.483,-54832.885,0.0,32649.68,2609.743,0.0,30039.937,10.923613454545455,85.95278281818182,,,,29160.918,,,,,,,,,,,,,,,,,,,,140.0
PMHPL|2019/20|4|Audited,PMHPL,2019/20,4,Audited,1100000.0,0.0,-199247.282,1791900.028,2692652.746,0.0,0.0,3050783.556,0.0,0.0,0.0,1169.671,70562.516,6565.825,12415.835,90713.847,448844.658,0.0,448844.658,2692652.745,369718.36,21497.317,348221.043,0.0,0.0,1508.854,37701.957,312027.94,-219301.828,0.0,-23926.386,31115.752,0.0,-55042.138,-5.003830727272727,81.88661072727272,,,,116652.498,,,,,,,,,,,,,,,,,,,,71.0
PMHPL|2019/20|4|Published,PMHPL,2019/20,4,Published,1100000.0,0.0,-184559.324,1705137.245,2620577.921,0.0,0.0,3050706.88,0.0,0.0,0.0,1108.857,70555.268,6857.132,14305.406,92826.663,522955.622,0.0,522955.622,2620577.921,369718.36,19813.303,349905.057,0.0,0.0,1508.854,34692.669,316721.242,-221742.614,0.0,-21650.545,18703.631,0.0,-40354.176,-3.6685614545454546,83.22187963636364,,,,116629.173,,,,,,,,,,,,,,,,,,,,71.0
PMHPL|2019/20|3|Published,PMHPL,2019/20,3,Published,1100000.0,0.0,-163626.029,1705137.245,2641511.216,0.0,0.0,3079849.674,0.0,0.0,0.0,960.204,39637.825,7308.513,14305.406,62211.948,500550.406,0.0,500550.406,2641511.216,289139.64,15650.687,273488.953,0.0,0.0,1131.641,26700.654,247919.94,-165841.218,0.0,-5393.158,14027.726,0.0,-19420.884,-2.354046545454545,85.12490645454545,,,,87471.88,,,,,,,,,,,,,,,,,,,,76.0
PMHPL|2019/20|2|Published,PMHPL,2019/20,2,Published,1100000.0,0.0,-115864.551,1723281.092,2707416.541,0.0,0.0,3109006.968,0.0,0.0,0.0,1576.438,41563.408,7060.912,14305.406,64506.164,466096.592,0.0,466096.592,2707416.54,239844.119,14479.579,225364.54,0.0,0.0,754.427,21523.425,204595.542,-108588.544,0.0,37692.412,9351.817,0.0,28340.595,5.152835454545455,89.466859,,,,58314.586,,,,,,,,,,,,,,,,,,,,95.0
PMHPL|2019/20|1|Published,PMHPL,2019/20,1,Published,1100000.0,0.0,-100093.378,1787022.732,2786929.354,0.0,0.0,3138120.761,0.0,0.0,0.0,3301.123,102945.569,7175.722,14305.406,127727.82,478919.222,0.0,478919.222,2786929.359,153327.496,3455.696,149871.8,0.0,0.0,377.214,15282.475,134966.539,-57021.571,0.0,48787.675,4675.908,0.0,44111.767,16.040642545454546,90.90060199999999,,,,29157.293,,,,,,,,,,,,,,,,,,,,89.0
PMHPL|2018/19|4|Published,PMHPL,2018/19,4,Published,1100000.0,0.0,-144205.145,1827343.195,2783138.05,0.0,0.0,3167278.053,0.0,0.0,0.0,961.714,39837.923,6980.774,14305.406,62085.817,446225.821,0.0,446225.821,2783138.049,321830.058,13205.66,308624.398,0.0,0.0,3751.87,44399.734,267976.534,-223767.769,0.0,-72411.708,-17696.048,0.0,-54715.66,-4.974150909090909,86.89044136363636,,,,116620.473,,,,,,,,,,,,,,,,,,,,110.0
PMHPL|2018/19|4|Audited,PMHPL,2018/19,4,Audited,1100000.0,0.0,-144205.145,1887356.791,2843151.646,0.0,0.0,3167278.053,0.0,0.0,0.0,961.714,39837.923,6980.774,14305.406,62085.817,386212.225,0.0,386212.225,2843151.645,321830.059,13205.66,308624.399,0.0,0.0,7031.611,47679.476,267976.534,-223767.769,0.0,-72411.708,-17696.048,0.0,-54715.66,-4.974150909090909,86.89044136363636,,,,116620.473,,,,,,,,,,,,,,,,,,,,110.0
PMHPL|2018/19|3|Published,PMHPL,2018/19,3,Published,1100000.0,0.0,-124619.65,1868095.007,2843475.357,0.0,0.0,3191360.725,0.0,0.0,0.0,2252.116,29933.289,8312.634,13036.823,53534.862,401420.231,0.0,401420.231,2843475.356,267378.858,6569.042,260809.816,0.0,0.0,3156.722,39620.055,224346.483,-173771.986,0.0,-38812.097,789.18,0.0,-39601.277,-4.800154787878788,88.6709409090909,,,,89386.594,,,,,,,,,,,,,,,,,,,,111.0
PMHPL|2018/19|2|Published,PMHPL,2018/19,2,Published,1100000.0,0.0,-74224.8,1907778.27,2933553.47,0.0,0.0,3221156.256,0.0,0.0,0.0,969.136,40478.536,8325.109,13036.823,62809.604,350412.39,0.0,350412.39,2933553.47,220798.265,4657.234,216141.031,0.0,0.0,2852.153,32094.452,186898.732,-115801.057,0.0,11506.612,713.038,0.0,10793.574,1.962468,93.2522909090909,,,,59591.063,,,,,,,,,,,,,,,,,,,,116.0
PMHPL|2017/18|4|Audited,PMHPL,2017/18,4,Audited,995500.0,0.0,-85018.374,2046957.6,2957439.226,0.0,0.0,3280725.819,0.0,0.0,0.0,13342.089,49766.638,12961.965,0.0,76070.692,399357.285,0.0,399357.285,2957439.226,365457.791,23552.997,341904.794,0.0,0.0,2096.394,50584.13,293417.058,-232207.013,0.0,-58690.417,48293.87248,0.0,-106984.2895,-10.74678950276243,91.45973139126068,,,,119900.462,,,,,,,,,,,,,,,,,,,,0.0
PMHPL|2017/18|4|Published,PMHPL,2017/18,4,Published,995500.0,0.0,-50348.789,1976474.502,2921625.713,0.0,0.0,3242902.078,0.0,0.0,0.0,13342.374,49897.044,11387.834,0.0,74627.252,395903.616,0.0,395903.616,2921625.714,364873.91,21742.997,343130.913,0.0,0.0,10155.0,69653.327,283632.586,-238731.984,0.0,-72314.704,0.0,0.0,-72314.704,-7.264159116022099,94.942361727775,,,,117215.306,,,,,,,,,,,,,,,,,,,,0.0
PMHPL|2017/18|3|Published,PMHPL,2017/18,3,Published,990000.0,0.0,40807.836,1989017.78,3019825.616,0.0,0.0,3300727.177,0.0,0.0,0.0,26934.917,16078.182,6927.126,0.0,49940.225,330841.786,0.0,330841.786,3019825.616,273455.331,18996.759,254458.572,0.0,0.0,0.0,54185.387,200273.185,-122041.057,0.0,18841.921,0.0,0.0,18841.921,2.5376324579124576,104.12200363636364,,,,59390.207,,,,,,,,,,,,,,,,,,,,0.0
PMHPL|2016/17|4|Audited,PMHPL,2016/17,4,Audited,880000.0,0.0,21965.916,2065767.87,2967733.786,0.0,0.0,2201547.412,0.0,0.0,950862.643,1776.033,29254.413,134948.863,0.0,165979.309,350320.295,335.283,350655.578,2967733.786,222646.955,11966.148,210680.807,0.0,0.0,30796.0,15819.637,225657.17,-128743.178,0.0,17099.409,0.0,335.283,16764.126,1.9050143181818182,102.49612681818182,,,,79814.583,,,,,,,,,,,,,,,,,,,,0.0
PMHPL|2015/16|4|Audited,PMHPL,2015/16,4,Audited,727500.0,0.0,5201.79,1808227.617,2540929.407,0.0,0.0,17460.189,0.0,0.0,2463772.025,825.804,21863.406,273523.081,0.0,296212.291,236411.063,104.036,236515.099,2540929.406,21863.406,4117.338,17746.068,0.0,0.0,-24.311,2337.77,15383.987,-8436.396,0.0,5305.826,0.0,104.036,5201.79,0.7150226804123712,100.71502268041237,,,,1641.765,,,,,,,,,,,,,,,,,,,,0.0
PPCL|2025/26|4|Published,PPCL,2025/26,4,Published,962500.0,0.0,-12991.95,1706613.63,2656121.68,0.0,0.0,2787560.22,0.0,0.0,0.0,1406.01,73581.44,15201.55,0.0,90189.0,221627.54,0.0,221627.54,2656121.68,377816.87,38851.01,338965.86,0.0,0.0,511.48,23588.5,315888.84,-136493.96,0.0,85163.28,0.0,0.0,85163.28,8.848132987012987,98.65018701298702,BalanceSheet,9625.0,IncomeStatement,94231.6,8.848,0.407,98.65,37.297,330.0,,,,,,377816.87,0.0826572,0.8971697319921156,85163.28,0.22540888658571545,0.031682784759342754,0.09190736030136337,37.29600362973338,,330.0
PPCL|2025/26|3|Published,PPCL,2025/26,3,Published,962500.0,0.0,-37961.36,1718159.96,2642698.6,0.0,0.0,2805230.53,0.0,0.0,0.0,25097.33,25568.89,9342.1,0.0,60008.32,222540.25,0.0,222540.25,2642698.6,289281.17,35589.97,253691.2,0.0,0.0,416.31,14784.8,239322.71,-108742.14,0.0,60193.88,0.0,0.0,60193.88,8.338546147186145,96.0559625974026,BalanceSheet,9625.0,IncomeStatement,70386.69,8.339,0.27,96.056,49.766,415.0,,,,,,289281.17,5.82384851,0.8769710105915294,60193.88,0.20808087854456617,0.024625713879976568,0.0720497063028212,49.768867698842485,,415.0
PPCL|2025/26|2|Published,PPCL,2025/26,2,Published,962500.0,0.0,-7664.19,1739793.3,2694629.11,0.0,0.0,2826089.68,0.0,0.0,0.0,29850.14,49023.92,9015.84,0.0,87889.9,219350.47,0.0,219350.47,2694629.11,239491.71,11888.01,227603.7,0.0,0.0,3.91,9762.78,217844.83,-80382.54,0.0,90491.04,0.0,0.0,90491.04,18.803332987012986,99.20372051948053,BalanceSheet,9625.0,IncomeStatement,46971.25,18.803,0.401,99.204,18.481,347.5,,,,,,239491.71,,0.9503614968551521,90491.04,0.37784623108666265,0.045981886059663794,0.13610370082314668,18.480766162042123,,347.5
PPCL|2025/26|1|Published,PPCL,2025/26,1,Published,962500.0,0.0,-38224.4,1801426.62,2725702.22,0.0,0.0,2842954.11,0.0,0.0,0.0,3110.63,9043.1,95513.03,0.0,107666.76,224918.64,0.0,224918.64,2725702.23,145239.76,10002.98,135236.78,0.0,0.0,0.56,4445.87,130791.47,-50162.24,0.0,51535.76,0.0,0.0,51535.76,21.417458701298703,96.02863376623377,BalanceSheet,9625.0,IncomeStatement,29093.47,21.417,0.479,96.029,13.494,289.0,,,,,,145239.76,,0.931127812384157,51535.76,0.3548323131351911,0.013659111455679947,0.03970742574714198,13.493664399244329,,289.0
PPCL|2024/25|4|Published,PPCL,2024/25,4,Published,962500.0,0.0,-82553.65,1840894.87,2720841.22,0.0,0.0,2870939.37,0.0,0.0,0.0,3791.82,51218.66,95008.82,0.0,150019.3,300117.45,0.0,300117.45,2720841.22,89072.69,6052.8,83019.89,0.0,0.0,19667.86,22236.23,80451.52,-52439.64,0.0,-46123.33,0.0,0.0,-46123.33,-4.792034285714286,91.4229974025974,BalanceSheet,9625.0,IncomeStatement,74135.21,-4.792,0.5,91.423,-76.348,365.86,,,,,,89072.69,,0.9320465116749028,-46123.33,-0.5178167404622,-0.018140507556725912,-0.05093517687221017,-76.3475338836116,,365.86
PPCL|2024/25|3|Published,PPCL,2024/25,3,Published,962500.0,0.0,-88041.04,1677589.88,2552048.84,0.0,0.0,1618405.47,0.0,0.0,1278093.32,20968.39,157146.71,17228.72,0.0,195343.82,539793.77,0.0,539793.77,2552048.84,7296.39,1635.16,5661.23,0.0,0.0,49471.61,7366.76,47766.08,-43762.3,0.0,-51610.76,0.0,0.0,-51610.76,-7.149542510822511,90.85287896103895,BalanceSheet,9625.0,IncomeStatement,55614.54,-7.15,0.362,90.853,-44.234,316.27,,,,,,7296.39,,0.7758946547539262,-51610.76,-7.073465097123372,-0.009169543981121112,-0.024475087908162708,-44.23639687731783,,316.27
PPCL|2024/25|2|Published,PPCL,2024/25,2,Published,962500.0,0.0,-114064.64,1724659.995,2573095.355,0.0,0.0,1634400.583,0.0,0.0,622034.179,560.522,567364.485,52314.374,0.0,620239.38,303578.79,0.0,303578.79,2573095.353,0.0,0.0,0.0,0.0,0.0,1000.0,4354.414,-3354.414,-37488.08,0.0,-77634.343,0.0,0.0,-77634.343,-16.13181153246753,88.14912831168832,,,,36791.85,,,,,,,,,,,,,,,,,,,,285.0
PPCL|2024/25|1|Published,PPCL,2024/25,1,Published,962500.0,0.0,-11365.75,1495579.83,2446714.08,0.0,0.0,1986127.08,0.0,0.0,537782.36,2643.09,412247.27,6225.83,0.0,421116.19,498311.55,0.0,498311.55,2446714.08,0.0,0.0,0.0,0.0,0.0,0.0,4502.29,-4502.29,-4074.87,0.0,-30151.53,0.0,0.0,-30151.53,-12.530505974025974,98.81914285714285,,,,21574.37,,,,,,,,,,,,,,,,,,,,270.0
PPCL|2023/24|4|Published,PPCL,2023/24,4,Published,962500.0,0.0,11175.01,1446425.8,2420100.81,0.0,0.0,2007631.45,0.0,0.0,381501.89,36211.43,371880.47,12429.83,0.0,420521.73,389554.26,0.0,389554.26,2420100.81,0.0,0.0,0.0,0.0,0.0,169006.89,22515.64,146491.25,-151596.1,0.0,-91453.78,0.0,0.0,-91453.78,-9.501691428571428,101.16104,,,,86348.93,,,,,,,,,,,,,,,,,,,,253.9
PPCL|2023/24|3|Published,PPCL,2023/24,3,Published,962500.0,0.0,-17956.54,1320993.6,2265537.06,0.0,0.0,2029218.68,0.0,0.0,301211.18,3002.86,187399.74,12429.83,0.0,202832.43,267725.23,0.0,267725.23,2265537.06,0.0,0.0,0.0,0.0,0.0,80030.37,16801.64,63228.73,-119052.37,0.0,-120585.41,0.0,0.0,-120585.41,-16.70447238095238,98.13438545454545,,,,64761.77,,,,,,,,,,,,,,,,,,,,254.0
PPCL|2023/24|2|Published,PPCL,2023/24,2,Published,962500.0,0.0,-2786.23,1197608.33,2157322.1,0.0,0.0,2050805.91,0.0,0.0,0.0,6563.14,347769.45,14984.83,0.0,369317.42,262801.24,0.0,262801.24,2157322.09,0.0,0.0,0.0,0.0,0.0,21.52,7529.55,-7508.03,-54713.15,0.0,-105395.65,0.0,0.0,-105395.65,-21.900394805194804,99.71052155844156,,,,43174.47,,,,,,,,,,,,,,,,,,,,268.0
PPCL|2023/24|1|Published,PPCL,2023/24,1,Published,962500.0,0.0,47715.0,956892.81,1967107.81,0.0,0.0,2072393.14,0.0,0.0,0.0,5081.62,242269.54,18970.06,0.0,266321.22,371607.0,0.0,371607.0,1967107.36,0.0,0.0,0.0,0.0,0.0,1.99,1943.24,-1941.25,-31335.94,0.0,-54864.42,0.0,0.0,-54864.42,-22.800797922077923,104.95740259740259,,,,21587.23,,,,,,,,,,,,,,,,,,,,223.0
PPCL|2022/23|4|Published,PPCL,2022/23,4,Published,962500.0,0.0,102520.63,990314.0,2055334.63,0.0,0.0,2093980.38,0.0,0.0,0.0,5582.44,96895.64,16902.39,0.0,119380.47,158027.0,0.0,158027.0,2055333.85,326179.34,34974.8,291204.54,0.0,0.0,1940.58,30469.57,262675.55,-121586.9,0.0,54477.79,0.0,1080.75,53397.04,5.547744415584416,110.65149402597402,,,,86610.86,,,,,,,,,,,,,,,,,,,,269.0
