PlantId,FiscalId,Previous Due,Energy Royalty,Capacity Royalty,Received,Balance,Plant,FiscalYear
39,8,"6,140,664.16","2,395,713.56","1,020,000.00",0.00,"9,556,377.72","Lower Modi-1 HP , 10200 kW",072/73
39,9,"3,807,107.00","4,677,216.00","1,020,000.00","6,140,664.00","3,363,659.00","Lower Modi-1 HP , 10200 kW",073/74
40,10,"1,014,200.00","2,130,706.42","500,000.00",0.00,"3,644,906.42","Siuri HP , 5000 kW",074/75
40,11,"3,488,722.00","2,176,516.44","500,000.00","5,517,977.00","647,261.44","Siuri HP , 5000 kW",075/76
40,12,"2,128,593.00","4,286,525.02","500,000.00","5,222,499.95","1,692,618.07","Siuri HP , 5000 kW",076/77
40,14,"1,692,618.00","2,051,872.12","500,000.00","1,692,618.00","2,551,872.12","Siuri HP , 5000 kW",077/78
40,15,"2,551,872.12","2,259,819.33","500,000.00","5,099,749.14","211,942.31","Siuri HP , 5000 kW",078/79
40,16,"211,942.31","2,527,159.41","500,000.00","2,504,884.65","734,217.07","Siuri HP , 5000 kW",079/80
40,17,"734,217.07","2,404,750.65","500,000.00","3,042,763.54","596,204.18","Siuri HP , 5000 kW",080/81
40,18,"596,204.18","2,253,607.37","500,000.00","2,708,831.76","640,979.79","Siuri HP , 5000 kW",081/82
40,19,0.00,"2,543,686.85",0.00,"3,184,666.64","-640,979.79","Siuri HP , 5000 kW",082/83
40,20,,,,,,"Siuri HP , 5000 kW",083/84
40,5,0.00,"974,561.18","500,000.04",0.00,"1,474,561.22","Siuri HP , 5000 kW",069/70
40,6,"1,474,561.18","2,108,911.28","500,000.04",0.00,"4,083,472.50","Siuri HP , 5000 kW",070/71
40,7,"4,083,472.46","2,159,754.84","500,000.04","6,408,448.00","1,266,459.34","Siuri HP , 5000 kW",071/72
40,8,"1,266,459.30","2,040,648.78","500,000.04",0.00,"3,807,108.12","Siuri HP , 5000 kW",072/73
40,9,"7,967,017.00","1,974,522.46",0.00,"5,267,429.00","4,674,110.46","Siuri HP , 5000 kW",073/74
41,10,"3,452,095.00","3,417,916.64","1,000,000.00","3,451,578.00","4,418,433.64","Sipring Khola HP , 10000 kW",074/75
41,11,"4,418,434.00","3,270,499.90","1,000,000.00",0.00,"8,688,933.90","Sipring Khola HP , 10000 kW",075/76
41,12,"8,688,934.00","6,727,703.06","1,000,000.00","15,751,198.07","665,438.99","Sipring Khola HP , 10000 kW",076/77
41,14,"665,439.00","4,042,444.06","1,000,000.00","5,708,025.21",-142.15,"Sipring Khola HP , 10000 kW",077/78
41,15,-142.15,"4,003,962.17","1,000,000.00","4,625,040.06","378,779.96","Sipring Khola HP , 10000 kW",078/79
41,16,"378,779.96","4,182,750.07","1,000,000.00","4,092,229.29","1,469,300.74","Sipring Khola HP , 10000 kW",079/80
41,17,"1,469,300.74","3,305,682.48","1,000,000.00","4,771,673.91","1,003,309.31","Sipring Khola HP , 10000 kW",080/81
41,18,"1,003,309.31","3,508,023.24","1,000,000.00","3,929,868.52","1,581,464.03","Sipring Khola HP , 10000 kW",081/82
41,19,0.00,"4,124,309.03",0.00,"6,705,773.06","-2,581,464.03","Sipring Khola HP , 10000 kW",082/83
41,20,,,,,,"Sipring Khola HP , 10000 kW",083/84
41,5,0.00,"772,304.00","999,999.96",0.00,"1,772,303.96","Sipring Khola HP , 10000 kW",069/70
41,6,"1,772,304.00","2,508,913.20","999,999.96","2,772,304.00","2,508,913.16","Sipring Khola HP , 10000 kW",070/71
41,7,"2,508,913.20","3,304,172.22","999,999.96",0.00,"6,813,085.38","Sipring Khola HP , 10000 kW",071/72
41,8,"6,813,085.42","153,931.54","999,999.96",0.00,"7,967,016.92","Sipring Khola HP , 10000 kW",072/73
41,9,"2,735,468.00","3,451,576.06",0.00,"8,966,498.17","-2,779,454.11","Sipring Khola HP , 10000 kW",073/74
42,10,"3,201,315.00","2,537,046.20","500,000.00","3,201,303.00","3,037,058.20","Tadikhola HP , 5000 kW",074/75
42,11,"3,037,058.00","2,448,106.28","500,000.00","3,037,008.00","2,948,156.28","Tadikhola HP , 5000 kW",075/76
42,12,"2,948,156.00","4,327,687.53","500,000.00","4,725,343.16","3,050,500.37","Tadikhola HP , 5000 kW",076/77
42,14,"3,050,501.00","2,376,222.42","500,000.00",0.00,"5,926,723.42","Tadikhola HP , 5000 kW",077/78
42,15,"5,926,723.42","3,117,051.22","500,000.00","9,306,736.21","237,038.43","Tadikhola HP , 5000 kW",078/79
42,16,"237,038.43","2,398,329.13","500,000.00","2,391,667.35","743,700.21","Tadikhola HP , 5000 kW",079/80
42,17,"743,700.21","2,549,937.07","500,000.00","3,195,339.34","598,297.94","Tadikhola HP , 5000 kW",080/81
42,18,"598,297.94","2,514,146.31","500,000.00","3,430,594.28","181,849.97","Tadikhola HP , 5000 kW",081/82
42,19,0.00,"2,833,908.55",0.00,"3,515,758.52","-681,849.97","Tadikhola HP , 5000 kW",082/83
42,20,,,,,,"Tadikhola HP , 5000 kW",083/84
42,5,0.00,"73,389.38","500,000.04",0.00,"573,389.42","Tadikhola HP , 5000 kW",069/70
42,6,"573,389.38","1,597,099.42","500,000.04",0.00,"2,670,488.84","Tadikhola HP , 5000 kW",070/71
42,7,"2,670,488.80","3,096,303.52","500,000.04","2,937,827.00","3,328,965.36","Tadikhola HP , 5000 kW",071/72
42,8,"3,328,965.32","2,235,469.90","500,000.04","3,328,967.00","2,735,468.26","Tadikhola HP , 5000 kW",072/73
42,9,"1,510,447.00","2,701,317.00","500,000.00","2,735,470.00","1,976,294.00","Tadikhola HP , 5000 kW",073/74
43,10,"1,866,177.00","295,060.40","300,000.00",0.00,"2,461,237.40","Bhairav kunda khola Small HP , 3000 kW",074/75
43,11,"2,427,359.00","361,385.80","300,000.00",0.00,"3,088,744.80","Bhairav kunda khola Small HP , 3000 kW",075/76
43,12,"3,122,623.00","433,662.70","300,000.00","2,647,359.00","1,208,926.70","Bhairav kunda khola Small HP , 3000 kW",076/77
43,14,"1,208,927.00","88,209.36","300,000.00","608,927.00","988,209.36","Bhairav kunda khola Small HP , 3000 kW",077/78
43,15,"988,209.36",47.52,"300,000.00","600,000.00","688,256.88","Bhairav kunda khola Small HP , 3000 kW",078/79
43,16,"688,256.88",0.00,"300,000.00",0.00,"988,256.88","Bhairav kunda khola Small HP , 3000 kW",079/80
43,17,"988,256.88",0.00,"300,000.00",0.00,"1,288,256.88","Bhairav kunda khola Small HP , 3000 kW",080/81
43,18,"1,288,256.88",0.00,"300,000.00","1,588,256.88",0.00,"Bhairav kunda khola Small HP , 3000 kW",081/82
43,19,,,,,,"Bhairav kunda khola Small HP , 3000 kW",082/83
43,20,,,,,,"Bhairav kunda khola Small HP , 3000 kW",083/84
43,6,0.00,0.00,"300,000.00",0.00,"300,000.00","Bhairav kunda khola Small HP , 3000 kW",070/71
43,7,"300,000.00","610,447.30","300,000.00",0.00,"1,210,447.30","Bhairav kunda khola Small HP , 3000 kW",071/72
43,8,"1,210,447.30",0.00,"300,000.00",0.00,"1,510,447.30","Bhairav kunda khola Small HP , 3000 kW",072/73
43,9,"3,993,594.00","55,729.70",0.00,0.00,"4,049,323.70","Bhairav kunda khola Small HP , 3000 kW",073/74
44,10,"12,419,352.00","3,469,420.52","840,000.00","5,366,603.00","11,362,169.52","Ankhukhola Small HP , 8400 kW",074/75
44,11,"11,362,170.00","3,536,438.69","840,000.00","11,491,742.00","4,246,866.69","Ankhukhola Small HP , 8400 kW",075/76
44,12,"4,246,867.00","6,027,481.46","840,000.00","6,909,032.33","4,205,316.13","Ankhukhola Small HP , 8400 kW",076/77
44,14,"4,205,316.00","3,793,406.84","840,000.00","4,205,316.00","4,633,406.84","Ankhukhola Small HP , 8400 kW",077/78
44,15,"4,633,406.84","4,464,434.15","840,000.00","8,801,722.86","1,136,118.13","Ankhukhola Small HP , 8400 kW",078/79
44,16,"1,136,118.13","4,017,264.72","840,000.00","5,592,974.87","400,407.98","Ankhukhola Small HP , 8400 kW",079/80
44,17,"400,407.98","3,407,846.54","840,000.00","4,507,752.91","140,501.61","Ankhukhola Small HP , 8400 kW",080/81
44,18,"140,501.61","3,415,320.37","840,000.00","4,153,220.92","242,601.06","Ankhukhola Small HP , 8400 kW",081/82
44,19,0.00,"4,112,824.21",0.00,"5,195,425.27","-1,082,601.06","Ankhukhola Small HP , 8400 kW",082/83
44,20,,,,,,"Ankhukhola Small HP , 8400 kW",083/84
44,6,0.00,"2,295,508.46","840,000.00",0.00,"3,135,508.46","Ankhukhola Small HP , 8400 kW",070/71
44,7,"3,135,508.46","3,686,603.24","840,000.00",0.00,"7,662,111.70","Ankhukhola Small HP , 8400 kW",071/72
44,8,"7,662,111.70","3,391,107.78","840,000.00",0.00,"11,893,219.48","Ankhukhola Small HP , 8400 kW",072/73
44,9,"1,790,828.00","3,661,596.02",0.00,"3,975,508.00","1,476,916.02","Ankhukhola Small HP , 8400 kW",073/74
45,10,"1,923,482.00","97,658.79","180,000.00",0.00,"2,201,140.79","Middle Chaku HP , 1800 kW",074/75
45,11,"2,153,727.00","526,005.50","180,000.00","1,952,554.00","907,178.50","Middle Chaku HP , 1800 kW",075/76
45,12,"907,179.00","233,458.30","180,000.00","1,157,803.49","162,833.81","Middle Chaku HP , 1800 kW",076/77
45,14,"162,834.51","251,638.42","180,000.00","162,835.00","431,637.93","Middle Chaku HP , 1800 kW",077/78
45,15,"431,637.93","544,121.06","180,000.00","978,630.88","177,128.11","Middle Chaku HP , 1800 kW",078/79
45,16,"177,128.11","587,018.51","180,000.00","584,702.20","359,444.42","Middle Chaku HP , 1800 kW",079/80
45,17,"359,444.42","518,813.49","180,000.00","901,140.94","157,116.97","Middle Chaku HP , 1800 kW",080/81
45,18,"157,116.97","473,757.70","180,000.00","464,319.59","346,555.08","Middle Chaku HP , 1800 kW",081/82
45,19,0.00,"599,976.33",0.00,"946,531.41","-346,555.08","Middle Chaku HP , 1800 kW",082/83
45,20,,,,,,"Middle Chaku HP , 1800 kW",083/84
45,6,0.00,"383,379.84","180,000.00",0.00,"563,379.84","Middle Chaku HP , 1800 kW",070/71
45,7,"784,204.00","327,820.02","180,000.00",0.00,"1,292,024.02","Middle Chaku HP , 1800 kW",071/72
45,8,"1,292,024.02","318,803.94","180,000.00",0.00,"1,790,827.96","Middle Chaku HP , 1800 kW",072/73
45,9,"1,293,632.00","327,820.02",0.00,"500,000.00","1,121,452.02","Middle Chaku HP , 1800 kW",073/74
46,10,"1,747,605.00","50,244.82","180,000.00",0.00,"1,977,849.82","Lower Chaku HP , 1800 kW",074/75
46,11,"2,025,264.00","382,709.64","180,000.00","1,743,980.00","843,993.64","Lower Chaku HP , 1800 kW",075/76
46,12,"843,994.00","545,926.46","180,000.00","1,231,068.85","338,851.61","Lower Chaku HP , 1800 kW",076/77
46,14,"338,851.15","187,727.21","180,000.00","338,851.00","367,727.36","Lower Chaku HP , 1800 kW",077/78
46,15,"367,727.36","351,343.46","180,000.00","703,339.82","195,731.00","Lower Chaku HP , 1800 kW",078/79
46,16,"195,731.00","386,281.62","180,000.00","379,747.03","382,265.59","Lower Chaku HP , 1800 kW",079/80
46,17,"382,265.59","297,152.73","180,000.00","674,415.47","185,002.85","Lower Chaku HP , 1800 kW",080/81
46,18,"185,002.85","374,401.02","180,000.00","368,180.09","371,223.78","Lower Chaku HP , 1800 kW",081/82
46,19,0.00,"394,861.75",0.00,"766,085.53","-371,223.78","Lower Chaku HP , 1800 kW",082/83
46,20,,,,,,"Lower Chaku HP , 1800 kW",083/84
46,6,0.00,"270,920.54","180,000.00",0.00,"450,920.54","Lower Chaku HP , 1800 kW",070/71
46,7,"450,920.54","264,656.44","180,000.00",0.00,"895,576.98","Lower Chaku HP , 1800 kW",071/72
46,9,"467,280.00","273,973.40",0.00,0.00,"741,253.40","Lower Chaku HP , 1800 kW",073/74
47,10,"2,495,725.00","1,732,953.90","352,000.00",0.00,"4,580,678.90","Charnawati khola HP , 3520 kW",074/75
47,11,"4,580,679.00","1,688,846.90","352,000.00","2,157,629.00","4,463,896.90","Charnawati khola HP , 3520 kW",075/76
47,12,"4,463,897.00","3,210,371.36","352,000.00","7,460,593.42","565,674.94","Charnawati khola HP , 3520 kW",076/77
47,14,"565,675.00","1,323,583.93","352,000.00","565,675.00","1,675,583.93","Charnawati khola HP , 3520 kW",077/78
47,15,"1,675,583.93","1,789,980.16","352,000.00","3,334,031.00","483,533.09","Charnawati khola HP , 3520 kW",078/79
47,16,"483,533.09","1,968,165.06","352,000.00","2,323,531.48","480,166.67","Charnawati khola HP , 3520 kW",079/80
47,17,"480,166.67","1,974,715.01","352,000.00","2,403,477.26","403,404.42","Charnawati khola HP , 3520 kW",080/81
47,18,"403,404.42","2,110,736.93","352,000.00","2,441,153.34","424,988.01","Charnawati khola HP , 3520 kW",081/82
47,19,0.00,"2,177,321.28",0.00,"2,602,309.29","-424,988.01","Charnawati khola HP , 3520 kW",082/83
47,20,,,,,,"Charnawati khola HP , 3520 kW",083/84
47,6,0.00,"1,453,931.54","351,999.96",0.00,"1,805,931.50","Charnawati khola HP , 3520 kW",070/71
47,7,"2,183,988.00","2,012,639.82","351,999.96","457,840.00","4,090,787.78","Charnawati khola HP , 3520 kW",071/72
47,8,"4,090,787.82","1,734,793.22","351,999.96","2,183,987.00","3,993,594.00","Charnawati khola HP , 3520 kW",072/73
47,9,"11,893,219.00","1,805,796.48",0.00,"3,655,665.00","10,043,350.48","Charnawati khola HP , 3520 kW",073/74
48,10,"869,353.00","2,045,572.97","500,000.00","2,488,475.00","926,450.97","Upper Hugdi , 5000 kW",074/75
48,11,"926,451.00","3,106,027.59","500,000.00","3,600,703.00","931,775.59","Upper Hugdi , 5000 kW",075/76
48,12,"931,776.00","2,462,296.72","500,000.00","3,877,726.25","16,346.47","Upper Hugdi , 5000 kW",076/77
48,14,"16,347.00","2,552,021.77","500,000.00","3,052,021.76","16,347.01","Upper Hugdi , 5000 kW",077/78
48,15,"16,347.01","2,878,553.52","500,000.00","3,207,702.36","187,198.17","Upper Hugdi , 5000 kW",078/79
48,16,"187,198.17","2,813,929.31","500,000.00","3,358,445.55","142,681.93","Upper Hugdi , 5000 kW",079/80
48,17,"142,681.93","2,651,416.79","500,000.00","3,212,316.22","81,782.50","Upper Hugdi , 5000 kW",080/81
48,18,"81,782.50","2,800,681.27","500,000.00","3,286,185.26","96,278.51","Upper Hugdi , 5000 kW",081/82
48,19,0.00,"2,741,810.84",0.00,"3,338,089.35","-596,278.51","Upper Hugdi , 5000 kW",082/83
48,20,,,,,,"Upper Hugdi , 5000 kW",083/84
48,7,0.00,"175,490.88","500,000.04",0.00,"675,490.92","Upper Hugdi , 5000 kW",071/72
48,8,"675,490.88","1,514,511.82","500,000.04","1,845,754.53","844,248.21","Upper Hugdi , 5000 kW",072/73
48,9,"1,514,607.00","2,042,086.00","500,000.00","2,516,980.70","1,539,712.30","Upper Hugdi , 5000 kW",073/74
49,10,"398,324.00","1,023,815.66","200,000.00","888,954.00","733,185.66","Chhandi Khola , 2000 kW",074/75
49,11,"733,186.00","1,021,423.32","200,000.00","1,548,315.00","406,294.32","Chhandi Khola , 2000 kW",075/76
49,12,"406,294.00","1,130,716.18","200,000.00","1,315,073.00","421,937.18","Chhandi Khola , 2000 kW",076/77
49,14,"421,937.00","977,196.22","200,000.00","1,204,908.37","394,224.85","Chhandi Khola , 2000 kW",077/78
49,15,"394,224.85","919,096.33","200,000.00","1,371,751.22","141,569.96","Chhandi Khola , 2000 kW",078/79
49,16,"141,569.96","1,033,033.54","200,000.00","946,058.69","428,544.81","Chhandi Khola , 2000 kW",079/80
49,17,"428,544.81","1,132,037.67","200,000.00","1,418,098.30","342,484.18","Chhandi Khola , 2000 kW",080/81
49,18,"342,484.18","962,298.17","200,000.00","1,254,168.15","250,614.20","Chhandi Khola , 2000 kW",081/82
49,19,0.00,"1,242,545.77",0.00,"1,493,159.97","-250,614.20","Chhandi Khola , 2000 kW",082/83
49,20,,,,,,"Chhandi Khola , 2000 kW",083/84
49,8,0.00,"88,993.46","200,000.04","200,000.00","88,993.50","Chhandi Khola , 2000 kW",072/73
49,9,0.00,"989,132.06",0.00,"879,801.00","109,331.06","Chhandi Khola , 2000 kW",073/74
5,1,"1,872,293.00","1,308,402.90","320,000.04","2,479,630.00","870,608.94","Piluwa Khola HP , 3200 kW",066/67
5,10,"532,068.00","958,660.74","320,000.00","1,578,836.00","231,892.74","Piluwa Khola HP , 3200 kW",074/75
5,11,"381,652.00","4,641,736.56","3,200,000.00","1,500,000.00","6,723,388.56","Piluwa Khola HP , 3200 kW",075/76
5,12,"6,723,389.00","6,845,828.28","3,200,000.00","2,700,000.00","14,069,217.28","Piluwa Khola HP , 3200 kW",076/77
5,14,"14,069,217.00","5,399,110.56","3,200,000.00","20,569,217.00","2,099,110.56","Piluwa Khola HP , 3200 kW",077/78
5,15,"2,099,110.56","7,421,092.81","3,200,000.00","12,712,996.34","7,207.03","Piluwa Khola HP , 3200 kW",078/79
5,16,"7,207.03","7,272,674.20","3,200,000.00","6,479,114.43","4,000,766.80","Piluwa Khola HP , 3200 kW",079/80
5,17,"4,000,766.80","5,257,759.16","3,200,000.00","11,613,436.56","845,089.40","Piluwa Khola HP , 3200 kW",080/81
5,18,"845,089.40","7,054,033.92","3,200,000.00","10,185,248.98","913,874.34","Piluwa Khola HP , 3200 kW",081/82
5,19,0.00,"5,341,823.48",0.00,"10,014,112.29","-4,672,288.81","Piluwa Khola HP , 3200 kW",082/83
5,2,"870,608.90","1,405,229.42","320,000.04","1,097,178.00","1,498,660.36","Piluwa Khola HP , 3200 kW",067/68
5,20,,,,,,"Piluwa Khola HP , 3200 kW",083/84
5,3,"1,498,659.85","1,441,417.22","320,000.04","1,411,237.00","1,848,840.11","Piluwa Khola HP , 3200 kW",068/69
5,5,"1,848,840.07","1,400,302.22","320,000.04","2,000,000.00","1,569,142.33","Piluwa Khola HP , 3200 kW",069/70
5,6,"1,569,142.29","1,360,063.76","320,000.04","1,290,495.00","1,958,711.09","Piluwa Khola HP , 3200 kW",070/71
5,7,"1,958,714.00","1,358,545.10","320,000.04","1,680,064.00","1,957,195.14","Piluwa Khola HP , 3200 kW",071/72
5,8,"1,957,195.10","1,247,072.20","320,000.04","1,678,545.00","1,845,722.34","Piluwa Khola HP , 3200 kW",072/73
5,9,"4,395,582.00","1,108,420.42",0.00,"2,742,074.00","2,761,928.42","Piluwa Khola HP , 3200 kW",073/74
50,10,"1,916,487.00","10,505,206.36","2,200,000.00","12,000,000.00","2,621,693.36","Sanima Mai , 22000 kW",074/75
50,11,"2,621,693.00","10,217,932.76","2,200,000.00","12,851,561.00","2,188,064.76","Sanima Mai , 22000 kW",075/76
50,12,"2,188,065.00","14,444,895.68","2,200,000.00","16,960,807.65","1,872,153.03","Sanima Mai , 22000 kW",076/77
50,14,"1,872,153.00","11,759,774.74","2,200,000.00","13,972,330.96","1,859,596.78","Sanima Mai , 22000 kW",077/78
50,15,"1,859,596.78","12,970,895.51","2,200,000.00","16,168,481.95","862,010.34","Sanima Mai , 22000 kW",078/79
50,16,"862,010.34","11,358,819.86","2,200,000.00","13,936,162.52","484,667.68","Sanima Mai , 22000 kW",079/80
50,17,"484,667.68","11,774,281.44","2,200,000.00","13,703,224.64","755,724.48","Sanima Mai , 22000 kW",080/81
50,18,"755,724.48","10,789,373.81","2,200,000.00","12,609,388.11","1,135,710.18","Sanima Mai , 22000 kW",081/82
50,19,0.00,"5,398,128.14",0.00,"9,962,912.45","-4,564,784.31","Sanima Mai , 22000 kW",082/83
50,20,,,,,,"Sanima Mai , 22000 kW",083/84
50,7,0.00,"1,283,159.80","2,199,999.96",0.00,"3,483,159.76","Sanima Mai , 22000 kW",071/72
50,8,"3,483,159.80","4,979,774.66","2,199,999.96","9,304,309.71","1,358,624.71","Sanima Mai , 22000 kW",072/73
50,9,"2,717,647.00","10,747,007.42",0.00,"12,389,145.34","1,075,509.08","Sanima Mai , 22000 kW",073/74
51,10,"670,799.00","3,550,001.40","700,000.00","4,354,202.08","566,598.32","Mai Cascade , 7000 kW",074/75
51,11,"566,598.00","3,661,785.14","700,000.00","6,547,259.00","-1,618,875.86","Mai Cascade , 7000 kW",075/76
51,12,"-1,618,876.00","3,807,167.85","700,000.00","2,629,220.58","259,071.27","Mai Cascade , 7000 kW",076/77
51,14,"259,071.00","4,522,420.00","700,000.00","4,752,914.47","728,576.53","Mai Cascade , 7000 kW",077/78
51,15,"728,576.53","4,466,758.02","700,000.00","5,540,783.15","354,551.40","Mai Cascade , 7000 kW",078/79
51,16,"354,551.40","3,964,749.75","700,000.00","4,758,968.85","260,332.30","Mai Cascade , 7000 kW",079/80
51,17,"260,332.30","3,888,880.35","700,000.00","4,634,928.69","214,283.96","Mai Cascade , 7000 kW",080/81
51,18,"214,283.96","3,504,643.27","700,000.00","4,521,199.76","-102,272.53","Mai Cascade , 7000 kW",081/82
51,19,0.00,"2,041,979.13",0.00,"2,557,059.70","-515,080.57","Mai Cascade , 7000 kW",082/83
51,20,,,,,,"Mai Cascade , 7000 kW",083/84
51,8,0.00,"433,158.72","699,999.96","700,000.00","433,158.68","Mai Cascade , 7000 kW",072/73
51,9,"88,993.00","3,644,181.88",0.00,"4,106,541.87","-373,366.99","Mai Cascade , 7000 kW",073/74
52,10,"1,330,001.00","2,273,998.28","440,000.00","2,785,258.00","1,258,741.28","Radhi Small , 4400 kW",074/75
52,11,"1,258,741.00","2,466,007.74","440,000.00","3,455,829.00","708,919.74","Radhi Small , 4400 kW",075/76
52,12,"708,920.00","3,949,982.36","440,000.00","4,470,842.60","628,059.76","Radhi Small , 4400 kW",076/77
52,14,"628,059.00","2,785,453.49","440,000.00","3,172,627.55","680,884.94","Radhi Small , 4400 kW",077/78
52,15,"680,884.94","2,468,460.24","440,000.00","3,799,609.80","-210,264.62","Radhi Small , 4400 kW",078/79
52,16,"-210,264.62","2,670,619.49","440,000.00","2,558,551.16","341,803.71","Radhi Small , 4400 kW",079/80
52,17,"341,803.71","678,965.13","440,000.00","1,259,710.39","201,058.45","Radhi Small , 4400 kW",080/81
52,18,"201,058.45","2,524,700.80","440,000.00","2,588,420.84","577,338.41","Radhi Small , 4400 kW",081/82
52,19,0.00,"2,313,661.54",0.00,"3,183,555.67","-869,894.13","Radhi Small , 4400 kW",082/83
52,20,,,,,,"Radhi Small , 4400 kW",083/84
52,7,0.00,"1,887,126.36","320,000.04","968,375.00","1,238,751.40","Radhi Small , 4400 kW",071/72
52,8,"1,238,751.36","2,207,435.00","440,000.04","3,538,905.79","347,280.61","Radhi Small , 4400 kW",072/73
52,9,"1,002,076.00","2,197,333.06",0.00,"1,774,612.95","1,424,796.11","Radhi Small , 4400 kW",073/74
53,10,"2,899,804.00","875,806.26","300,000.00","2,309,422.00","1,766,188.26","Upper Puwa-1 , 3000 kW",074/75
53,11,"1,766,188.00","335,060.02","300,000.00","920,413.00","1,480,835.02","Upper Puwa-1 , 3000 kW",075/76
53,12,"1,480,835.00","526,152.86","300,000.00","1,804,504.32","502,483.54","Upper Puwa-1 , 3000 kW",076/77
53,14,"502,443.00","487,858.38","300,000.00","502,443.00","787,858.38","Upper Puwa-1 , 3000 kW",077/78
53,15,"787,858.38","1,233,574.79","300,000.00","1,963,003.64","358,429.53","Upper Puwa-1 , 3000 kW",078/79
53,16,"358,429.53","276,355.73","300,000.00","313,129.12","621,656.14","Upper Puwa-1 , 3000 kW",079/80
53,17,"621,656.14","361,365.26","300,000.00","955,073.05","327,948.35","Upper Puwa-1 , 3000 kW",080/81
53,18,"327,948.35","514,360.74","300,000.00","472,768.26","669,540.83","Upper Puwa-1 , 3000 kW",081/82
53,19,0.00,"166,566.13",0.00,"535,936.32","-369,370.19","Upper Puwa-1 , 3000 kW",082/83
53,20,,,,,,"Upper Puwa-1 , 3000 kW",083/84
53,7,0.00,"43,647.34","300,000.00",0.00,"343,647.34","Upper Puwa-1 , 3000 kW",071/72
53,8,"343,647.34","870,600.84","300,000.00",0.00,"1,514,248.18","Upper Puwa-1 , 3000 kW",072/73
53,9,"1,358,625.00","1,085,197.00","300,000.00",0.00,"2,743,822.00","Upper Puwa-1 , 3000 kW",073/74
54,10,"2,358,322.00","751,113.64","240,000.00",0.00,"3,349,435.64","Jiri Khola SHP , 2400 kW",074/75
54,11,"3,349,436.00","214,156.42","240,000.00",0.00,"3,803,592.42","Jiri Khola SHP , 2400 kW",075/76
54,12,"3,803,593.00","862,956.21","240,000.00","3,464,495.20","1,442,054.01","Jiri Khola SHP , 2400 kW",076/77
54,14,"1,442,054.00","928,249.45","240,000.00","1,442,054.00","1,168,249.45","Jiri Khola SHP , 2400 kW",077/78
54,15,"1,168,249.45","781,053.51","240,000.00","1,651,045.63","538,257.33","Jiri Khola SHP , 2400 kW",078/79
54,16,"538,257.33","939,493.50","240,000.00","1,212,118.58","505,632.25","Jiri Khola SHP , 2400 kW",079/80
54,17,"505,632.25","999,761.55","240,000.00","1,501,069.29","244,324.51","Jiri Khola SHP , 2400 kW",080/81
54,18,"244,324.51","1,059,547.21","240,000.00","1,281,007.72","262,864.00","Jiri Khola SHP , 2400 kW",081/82
54,19,0.00,"863,559.36",0.00,"1,041,921.32","-178,361.96","Jiri Khola SHP , 2400 kW",082/83
54,20,,,,,,"Jiri Khola SHP , 2400 kW",083/84
54,7,0.00,"131,322.30","240,000.00",0.00,"371,322.30","Jiri Khola SHP , 2400 kW",071/72
54,8,"371,322.30","616,464.72","240,000.00",0.00,"1,227,787.02","Jiri Khola SHP , 2400 kW",072/73
54,9,"844,248.00","890,535.38",0.00,0.00,"1,734,783.38","Jiri Khola SHP , 2400 kW",073/74
55,10,"1,478,041.00","961,526.61","500,000.00","1,035,490.00","1,904,077.61","Mailung Khola , 5000 kW",074/75
55,11,"1,902,657.00","2,084,217.92","500,000.00","1,334,470.00","3,152,404.92","Mailung Khola , 5000 kW",075/76
55,12,"3,152,405.00","2,513,605.16","500,000.00","5,379,309.02","786,701.14","Mailung Khola , 5000 kW",076/77
55,14,"786,701.00","1,776,935.24","500,000.00","1,541,995.00","1,521,641.24","Mailung Khola , 5000 kW",077/78
55,15,"1,521,641.24","2,191,901.62","500,000.00","3,773,421.57","440,121.29","Mailung Khola , 5000 kW",078/79
55,16,"440,121.29","2,176,249.56","500,000.00","2,420,481.14","695,889.71","Mailung Khola , 5000 kW",079/80
55,17,"695,889.71","2,010,934.29","500,000.00","2,664,161.54","542,662.46","Mailung Khola , 5000 kW",080/81
55,18,"542,662.46","1,816,372.53","500,000.00","3,418,244.29","-559,209.30","Mailung Khola , 5000 kW",081/82
55,19,0.00,"1,657,800.41",0.00,"2,341,683.36","-683,882.95","Mailung Khola , 5000 kW",082/83
55,20,,,,,,"Mailung Khola , 5000 kW",083/84
55,7,0.00,"1,497,587.08","500,000.04","1,495,510.54","502,076.58","Mailung Khola , 5000 kW",071/72
55,8,"502,076.54",0.00,"500,000.04",0.00,"1,002,076.58","Mailung Khola , 5000 kW",072/73
55,9,"1,227,787.00","1,601,694.00","500,000.00","1,625,729.00","1,703,752.00","Mailung Khola , 5000 kW",073/74
6,1,0.00,"581,941.70","240,000.00","240,000.00","581,941.70","Ridi Khola HP , 2400 kW",066/67
6,10,"6,333,103.00","887,544.79","240,000.00","5,718,206.00","1,742,441.79","Ridi Khola HP , 2400 kW",074/75
6,11,"1,742,442.00","848,475.45","240,000.00","1,660,826.00","1,170,091.45","Ridi Khola HP , 2400 kW",075/76
6,12,"1,170,091.00","992,207.95","240,000.00","938,560.13","1,463,738.82","Ridi Khola HP , 2400 kW",076/77
6,14,"1,463,739.00","1,069,198.24","240,000.00","1,463,739.00","1,309,198.24","Ridi Khola HP , 2400 kW",077/78
